t_ms,pd,vd,an,ae,ad,q0,q1,q2,q3,ax,ay,az,hax,hay,haz,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_mv,batt_pct
155872,21.256,17.367,3.608,-8.240,6.166,0.72148,-0.20250,0.55278,-0.36449,0.912,-0.195,0.336,1.368,0.244,0.830,-0.732,-0.610,0.244,-0.407,-6.578,0.442,306.95,100660.3,55.48,0,0
157252,17.771,6.069,0.053,0.038,0.058,0.57409,0.12107,0.80779,0.04415,0.912,-0.197,0.334,1.368,0.147,0.928,-1.038,-0.305,0.610,-0.419,-6.658,0.457,307.00,100661.1,55.41,0,0
158572,40.940,22.224,6.440,-6.878,7.746,0.84849,-0.20454,0.39185,-0.29138,0.913,-0.199,0.321,1.319,0.342,1.026,-0.977,-0.305,0.610,-0.430,-6.658,0.472,307.04,100661.1,55.41,0,0
159865,35.676,7.801,2.065,-2.090,0.491,0.66375,0.02993,0.74625,-0.02645,0.910,-0.191,0.331,1.710,0.244,1.026,-0.854,0.427,0.854,-0.413,-6.583,0.462,307.04,100660.6,55.45,0,0
161050,30.210,3.915,-2.856,2.929,0.847,0.41984,0.19104,0.87277,0.16363,0.915,-0.193,0.337,1.661,0.342,0.830,-0.488,-0.427,0.366,-0.422,-6.600,0.468,307.06,100660.6,55.45,0,0
162265,25.263,6.178,5.266,-4.996,3.328,0.79295,-0.09684,0.58260,-0.15391,0.912,-0.196,0.336,1.612,0.342,0.879,-0.671,-0.122,0.488,-0.424,-6.604,0.468,307.09,100660.9,55.43,0,0
163538,9.621,-1.657,-0.318,0.335,0.035,0.55760,0.10484,0.82088,0.07358,0.913,-0.200,0.329,1.221,0.293,0.782,-0.488,0.427,0.488,-0.424,-6.601,0.470,307.08,100660.6,55.45,0,0
164878,20.973,15.471,5.801,-7.431,7.785,0.79992,-0.24888,0.43637,-0.32671,0.910,-0.195,0.335,1.954,0.244,0.782,-0.977,-0.061,0.549,-0.424,-6.609,0.468,307.12,100660.6,55.45,0,0
166108,11.529,2.916,1.795,-2.126,0.438,0.64794,0.00245,0.76088,-0.01182,0.913,-0.194,0.333,1.612,-0.000,0.586,-1.099,-0.610,0.610,-0.423,-6.600,0.469,307.16,100661.0,55.42,0,0
167351,8.570,2.523,-3.079,3.788,1.327,0.40087,0.19734,0.86661,0.22505,0.913,-0.197,0.335,1.466,0.342,0.293,-0.366,-0.732,0.305,-0.422,-6.606,0.468,307.16,100661.3,55.40,0,0
168521,6.363,3.443,4.124,-4.631,2.343,0.74297,-0.10049,0.65015,-0.12799,0.912,-0.193,0.330,1.466,0.293,0.879,-0.671,-0.671,0.488,-0.423,-6.609,0.470,307.17,100661.1,55.41,0,0
169816,-3.537,-1.661,-1.262,1.620,0.231,0.50816,0.11468,0.84207,0.14340,0.917,-0.194,0.333,1.514,0.098,0.928,-1.221,-0.977,0.244,-0.423,-6.617,0.472,307.18,100661.2,55.40,0,0
171014,1.381,7.742,5.402,-6.436,4.980,0.77901,-0.19867,0.54861,-0.22771,0.911,-0.198,0.335,1.954,0.684,0.977,-0.793,-0.732,0.366,-0.423,-6.604,0.473,307.20,100661.3,55.40,0,0
172289,-8.700,-0.756,0.254,-0.203,0.081,0.57902,0.04373,0.80943,0.08193,0.912,-0.196,0.331,1.661,0.147,1.026,-1.099,-0.610,0.183,-0.421,-6.603,0.472,307.24,100661.0,55.42,0,0
173534,-11.009,1.917,-4.762,3.569,2.071,0.31595,0.17928,0.90263,0.23347,0.913,-0.199,0.332,1.759,0.244,0.635,-0.793,-0.183,0.671,-0.424,-6.620,0.476,307.26,100660.9,55.43,0,0
174677,-16.049,0.854,4.141,-3.156,1.588,0.73968,-0.06444,0.66986,-0.03571,0.909,-0.220,0.333,1.319,0.342,0.537,0.916,-0.916,-0.732,-0.460,-6.516,0.458,307.26,100660.3,55.48,0,0
175967,-24.604,-1.941,-1.915,1.530,0.396,0.47681,0.10155,0.85981,0.15509,0.911,-0.203,0.332,1.466,0.391,0.879,-0.916,-0.854,0.183,-0.484,-6.707,0.511,307.27,100661.1,55.41,0,0
177317,-12.530,12.473,7.267,-5.363,6.297,0.85712,-0.20242,0.44052,-0.17751,0.916,-0.205,0.330,1.710,-0.098,0.586,-0.549,-0.549,0.305,-0.479,-6.700,0.509,307.30,100661.2,55.40,0,0
178440,-17.309,3.639,2.340,-1.917,0.671,0.66444,-0.01416,0.74597,0.02532,0.895,-0.222,0.328,1.514,0.342,0.782,0.122,0.610,-0.488,-0.548,-6.795,0.551,307.32,100660.9,55.43,0,0
179690,-18.247,3.253,-3.357,2.481,0.978,0.40486,0.13611,0.88399,0.19269,0.917,-0.204,0.328,1.319,0.195,0.977,-0.366,-1.343,-1.282,-0.497,-6.720,0.543,307.35,100661.0,55.42,0,0
180830,-17.090,5.280,5.872,-1.545,2.152,0.80099,-0.05921,0.59557,0.03820,0.918,-0.202,0.333,1.710,0.147,0.489,-6.836,-0.427,7.935,-0.510,-6.746,0.543,307.36,100660.8,55.44,0,0
182116,-21.711,1.393,-1.070,0.392,0.154,0.52369,0.05699,0.84111,0.12736,0.911,-0.224,0.315,1.319,0.049,0.391,0.427,1.160,0.854,-0.638,-6.907,0.656,307.37,100660.8,55.44,0,0
183256,-11.545,11.964,7.487,-3.948,5.156,0.86663,-0.15998,0.46524,-0.09031,0.910,-0.206,0.326,1.319,0.147,0.537,-0.671,-0.305,0.549,-0.499,-6.744,0.556,307.42,100661.5,55.38,0,0
184446,-14.559,4.791,2.000,-0.869,0.279,0.64532,-0.01318,0.76011,0.07680,0.915,-0.205,0.334,1.270,0.342,0.489,-0.732,-0.854,0.610,-0.494,-6.736,0.550,307.42,100661.0,55.42,0,0
185689,-13.283,5.545,-4.103,1.933,1.214,0.36861,0.10264,0.90497,0.18920,0.911,-0.202,0.326,1.563,0.293,0.782,-0.671,-0.610,0.549,-0.495,-6.744,0.554,307.43,100661.5,55.38,0,0
186844,-9.668,8.066,5.924,-2.464,2.493,0.80204,-0.09984,0.58992,0.00055,0.915,-0.206,0.329,1.612,0.342,0.489,-0.732,-0.732,0.305,-0.492,-6.732,0.550,307.44,100661.0,55.42,0,0
188269,-11.937,3.545,-1.175,0.558,0.156,0.51222,0.03675,0.84762,0.13806,0.913,-0.199,0.330,1.466,0.147,0.391,-0.366,-0.366,0.305,-0.483,-6.708,0.544,307.47,100660.4,55.47,0,0
189562,12.672,20.372,8.453,-4.126,7.181,0.90981,-0.17169,0.36154,-0.11541,0.917,-0.215,0.339,1.905,0.342,0.586,2.625,-1.099,-1.770,-0.484,-6.675,0.539,307.51,100661.5,55.38,0,0
190942,14.687,8.819,2.634,-1.125,0.493,0.67386,-0.01039,0.73727,0.05748,0.909,-0.202,0.331,1.466,0.537,0.782,-0.366,-0.549,0.549,-0.479,-6.712,0.531,307.51,100661.0,55.42,0,0
192155,17.990,5.871,-3.430,1.626,0.805,0.40471,0.10227,0.89431,0.16458,0.909,-0.203,0.326,1.661,0.440,0.782,-0.488,-0.610,0.488,-0.479,-6.716,0.530,307.51,100661.3,55.40,0,0
193415,25.033,12.030,7.316,-3.946,4.815,0.86093,-0.13911,0.48169,-0.09325,0.910,-0.202,0.339,1.417,0.244,0.586,1.038,-3.174,-2.441,-0.478,-6.601,0.486,307.54,100661.1,55.41,0,0
194710,13.860,1.589,1.125,-0.688,0.105,0.61877,0.03371,0.78301,0.06402,0.913,-0.208,0.325,1.661,0.049,1.075,1.526,0.183,-0.427,-0.557,-6.749,0.577,307.58,100661.1,55.41,0,0
196223,9.391,3.404,-5.080,3.126,2.093,0.30181,0.17627,0.91407,0.20872,0.910,-0.206,0.327,1.612,0.342,0.977,-0.549,-0.671,0.549,-0.483,-6.702,0.526,307.59,100661.0,55.42,0,0
197558,11.220,4.566,5.910,-3.318,2.825,0.80948,-0.09158,0.57790,-0.05889,0.913,-0.192,0.332,1.270,0.342,0.684,-1.099,-0.671,0.366,-0.481,-6.710,0.523,307.64,100661.3,55.39,0,0
198938,1.595,-3.028,-0.557,0.489,0.012,0.54348,0.06105,0.82994,0.11503,0.916,-0.201,0.329,1.417,0.049,0.879,-1.404,-1.282,0.244,-0.483,-6.706,0.523,307.66,100661.2,55.40,0,0
200201,14.819,11.324,7.212,-5.770,6.880,0.85367,-0.22525,0.42131,-0.20938,0.914,-0.201,0.328,1.514,0.293,0.782,-0.427,-0.732,0.366,-0.484,-6.705,0.519,307.66,100662.1,55.33,0,0
201461,4.071,-0.544,1.994,-1.495,0.324,0.65022,-0.01197,0.75792,0.04060,0.916,-0.206,0.329,1.661,0.244,0.391,-0.305,-0.061,0.671,-0.488,-6.705,0.521,307.68,100661.3,55.39,0,0
202556,-3.720,-2.101,-3.273,2.436,0.944,0.40772,0.12476,0.88318,0.19844,0.911,-0.199,0.329,1.905,0.244,0.586,-1.160,-0.610,0.427,-0.487,-6.702,0.520,307.71,100661.3,55.40,0,0
203769,-9.074,1.969,6.029,-3.999,3.349,0.80767,-0.13939,0.56783,-0.08411,0.916,-0.198,0.326,1.710,0.391,0.733,-0.977,-0.671,0.671,-0.489,-6.701,0.522,307.72,100661.6,55.37,0,0
204974,-21.684,-3.860,0.138,0.030,0.068,0.57120,0.03000,0.81336,0.10957,0.912,-0.204,0.330,1.221,0.147,0.782,-0.549,-0.488,0.427,-0.489,-6.709,0.522,307.74,100661.1,55.41,0,0
206144,-25.240,0.267,-3.987,-4.771,2.340,0.35914,-0.10177,0.92024,-0.12270,0.911,-0.200,0.331,1.612,0.244,0.830,-0.305,-0.061,0.427,-0.487,-6.711,0.522,307.74,100661.3,55.39,0,0
207462,-26.401,3.061,4.224,4.984,2.668,0.71655,0.15257,0.59164,0.33830,0.914,-0.206,0.327,1.710,0.049,0.830,-0.732,-1.038,0.305,-0.489,-6.718,0.522,307.75,100660.7,55.45,0,0
208707,-31.654,-1.223,-0.445,-0.562,0.102,0.54892,0.00130,0.83232,0.08464,0.915,-0.198,0.325,1.417,0.098,0.440,-0.488,-0.549,0.488,-0.487,-6.701,0.522,307.78,100661.4,55.38,0,0
209972,-13.210,15.456,5.794,7.163,7.151,0.74899,0.25233,0.38297,0.47900,0.906,-0.200,0.328,1.368,0.342,0.586,0.854,-3.052,-1.221,-0.505,-6.575,0.481,307.78,100661.2,55.40,0,0
211125,-12.459,6.421,2.431,2.751,0.764,0.65435,0.10521,0.71685,0.21356,0.915,-0.197,0.334,1.221,0.342,0.537,0.183,-2.136,0.122,-0.466,-6.546,0.480,307.79,100661.2,55.41,0,0
212460,-8.195,5.480,-2.426,-3.142,0.876,0.46017,-0.04640,0.88586,-0.04999,0.919,-0.195,0.326,1.808,0.293,0.586,-0.305,-1.892,-0.122,-0.462,-6.579,0.496,307.81,100660.5,55.46,0,0
213720,2.270,10.376,5.080,5.386,3.405,0.72913,0.22739,0.54220,0.35206,0.914,-0.235,0.328,1.368,-0.244,0.684,3.967,-1.953,-1.709,-0.461,-6.592,0.505,307.80,100661.0,55.42,0,0
215028,-0.625,2.832,-0.108,-0.160,0.023,0.56700,0.05508,0.81943,0.06966,0.916,-0.197,0.329,1.856,0.049,0.293,-1.465,-0.427,0.916,-0.475,-6.494,0.505,307.83,100660.5,55.46,0,0
216273,10.280,12.281,1.089,8.380,5.084,0.50222,0.35125,0.62466,0.48514,0.904,-0.208,0.339,1.661,0.244,0.782,3.296,-0.183,-5.188,-0.526,-6.558,0.541,307.85,100661.4,55.39,0,0
217638,6.082,4.972,-0.481,-4.148,1.031,0.55856,-0.03381,0.81990,-0.11815,0.909,-0.220,0.331,1.612,0.049,0.684,5.310,-0.854,-10.498,-0.559,-6.599,0.596,307.87,100661.1,55.41,0,0
218941,11.206,8.925,1.017,7.159,3.334,0.53362,0.30838,0.67957,0.39951,0.910,-0.200,0.333,2.052,0.195,0.635,-0.793,-1.526,0.305,-0.489,-6.566,0.563,307.88,100661.2,55.40,0,0
220236,5.756,2.667,-0.270,-3.362,0.618,0.56683,-0.02545,0.81994,-0.08167,0.917,-0.198,0.331,1.661,0.244,0.733,-1.099,-0.488,0.793,-0.460,-6.524,0.535,307.89,100661.4,55.39,0,0
221436,7.350,6.285,0.496,7.047,3.091,0.51631,0.29304,0.70222,0.39456,0.913,-0.198,0.337,1.514,-0.000,0.537,-0.916,-0.610,0.488,-0.463,-6.541,0.537,307.87,100660.4,55.47,0,0
222604,0.445,1.700,-1.544,-4.065,0.925,0.51309,-0.03572,0.84599,-0.14285,0.935,-0.170,0.337,1.466,0.440,0.977,9.521,3.845,-6.775,-0.431,-6.405,0.499,307.90,100661.2,55.41,0,0
223879,0.384,6.225,2.393,6.866,3.372,0.59874,0.29542,0.63623,0.38726,0.914,-0.195,0.333,1.319,-0.098,0.391,-1.160,-0.610,0.427,-0.451,-6.510,0.534,307.90,100660.8,55.44,0,0
225159,-7.198,0.488,-0.645,-2.365,0.370,0.55069,0.01448,0.83273,-0.04526,0.914,-0.197,0.332,1.514,0.440,0.782,-0.732,-0.916,0.366,-0.451,-6.516,0.533,307.91,100661.2,55.41,0,0
226357,-1.722,7.916,1.937,7.613,4.095,0.56081,0.32487,0.62826,0.43091,0.911,-0.204,0.336,1.661,0.195,0.830,-0.305,-0.488,0.488,-0.458,-6.546,0.542,307.94,100660.5,55.46,0,0
227602,-7.426,1.420,-0.318,-2.018,0.317,0.56164,0.03551,0.82648,-0.00896,0.898,-0.241,0.335,1.954,0.147,0.537,-1.221,-0.671,0.122,-0.972,-6.946,1.111,307.98,100661.0,55.42,0,0
228892,-0.194,9.196,3.473,7.238,4.152,0.64731,0.28721,0.56451,0.42455,0.929,-0.207,0.317,1.661,0.098,0.586,1.587,-2.808,-10.193,-0.893,-6.390,0.880,308.01,100660.4,55.47,0,0
230095,-5.862,1.312,-0.208,0.368,0.037,0.55374,0.03520,0.82596,0.09361,0.917,-0.161,0.346,1.905,0.244,0.537,-3.540,3.113,2.563,-0.443,-5.858,0.513,308.02,100660.5,55.46,0,0
231400,12.352,18.426,7.203,6.182,7.943,0.80690,0.23947,0.30966,0.44258,0.908,-0.221,0.335,1.221,0.049,0.586,1.465,-4.150,-2.319,-0.828,-6.648,1.136,308.05,100660.4,55.47,0,0
232735,8.996,6.509,2.613,2.347,0.686,0.66542,0.10132,0.71324,0.19479,0.915,-0.200,0.328,1.710,0.391,0.586,-0.610,-0.488,0.549,-0.691,-6.368,0.985,308.06,100660.3,55.48,0,0
233993,8.197,3.587,-2.429,-2.428,0.617,0.46361,-0.01622,0.88624,-0.02202,0.916,-0.200,0.326,1.417,-0.147,0.635,-0.427,-2.075,0.061,-0.677,-6.385,0.949,308.04,100660.5,55.46,0,0
235258,12.229,8.389,5.801,5.075,3.690,0.78329,0.13641,0.50850,0.33227,0.934,-0.176,0.324,1.514,0.244,0.879,-0.671,2.502,-4.089,-0.557,-6.200,0.793,308.06,100660.5,55.46,0,0
236533,2.602,0.227,0.760,0.625,0.064,0.59711,0.02031,0.79156,0.13328,0.917,-0.184,0.329,1.612,0.147,0.635,-0.977,-0.916,0.610,-0.566,-6.270,0.816,308.08,100660.8,55.44,0,0
237821,-2.671,1.109,-4.244,-3.220,1.618,0.35601,-0.06899,0.93199,-0.03393,0.916,-0.190,0.327,1.319,0.684,0.440,-1.038,-0.610,0.244,-0.567,-6.279,0.815,308.09,100660.4,55.47,0,0
239141,-2.315,5.882,6.793,3.177,3.709,0.82711,0.09332,0.49170,0.25773,0.909,-0.204,0.333,1.417,0.293,0.977,3.357,-4.517,-2.197,-0.599,-6.309,0.866,308.11,100660.7,55.45,0,0
240301,-11.790,-1.260,1.397,0.786,0.146,0.62200,0.03868,0.77104,0.13571,0.916,-0.192,0.332,1.710,0.244,0.391,-0.244,0.427,0.610,-0.540,-6.264,0.794,308.12,100660.6,55.46,0,0
241437,-18.361,-1.180,-3.673,-2.140,1.061,0.39618,-0.02346,0.91845,0.00185,0.913,-0.190,0.327,1.856,0.440,0.440,-0.427,-0.610,0.549,-0.570,-6.277,0.828,308.12,100660.1,55.49,0,0
242727,-17.471,5.787,6.687,4.039,4.100,0.82112,0.11152,0.47661,0.29534,0.916,-0.194,0.328,1.710,0.195,0.440,-0.549,-0.732,0.427,-0.588,-6.282,0.854,308.14,100660.5,55.46,0,0
243925,-25.442,-0.652,1.528,1.000,0.177,0.62762,0.03365,0.76418,0.14923,0.921,-0.191,0.330,1.270,0.293,0.391,-0.916,-0.427,0.732,-0.587,-6.276,0.856,308.15,100660.8,55.44,0,0
245190,-28.081,0.699,-3.787,-2.422,1.185,0.38662,-0.03906,0.92208,-0.00274,0.914,-0.191,0.328,1.368,0.293,1.075,-0.427,-0.549,0.366,-0.569,-6.225,0.815,308.15,100661.1,55.41,0,0
246510,-20.273,8.926,6.493,4.456,4.276,0.81246,0.11106,0.47635,0.31906,0.909,-0.190,0.333,1.466,0.049,0.586,-0.854,-0.366,0.488,-0.561,-6.229,0.797,308.18,100660.6,55.45,0,0
247723,-23.233,2.472,1.594,1.135,0.309,0.62502,0.02214,0.76473,0.15911,0.908,-0.181,0.339,1.759,0.342,0.586,-0.916,-0.916,0.671,-0.534,-6.119,0.701,308.20,100660.9,55.43,0,0
248998,-22.500,2.979,-3.909,-1.858,1.032,0.37298,-0.02508,0.92711,0.04447,0.910,-0.216,0.341,1.319,0.049,0.342,-1.404,-0.549,0.549,-0.849,-6.381,1.077,308.24,100660.8,55.43,0,0
250368,-9.332,12.947,7.324,4.062,4.984,0.84370,0.06829,0.42669,0.32053,0.904,-0.223,0.342,1.270,0.244,0.440,-1.282,-0.488,0.549,-0.842,-6.575,1.165,308.24,100661.0,55.42,0,0
251641,-10.977,4.658,2.219,1.361,0.368,0.63877,0.00931,0.74440,0.19710,0.903,-0.220,0.352,1.661,0.293,0.147,-0.916,-0.427,0.977,-0.851,-6.576,1.158,308.25,100660.3,55.48,0,0
253036,-10.181,3.681,-3.136,-2.009,0.796,0.40468,-0.05870,0.91224,0.04332,0.908,-0.188,0.346,1.905,0.147,0.928,-1.526,-3.235,4.150,-0.754,-6.246,0.958,308.25,100660.6,55.45,0,0
254311,0.978,11.404,6.733,4.410,4.403,0.82053,0.07432,0.46098,0.33131,0.907,-0.209,0.340,1.661,0.440,0.635,-0.122,-1.892,-0.305,-0.697,-6.240,0.912,308.24,100660.2,55.49,0,0
255619,-3.548,3.183,1.629,0.972,0.246,0.62364,-0.00960,0.76222,0.17615,0.909,-0.197,0.335,1.710,0.195,0.440,-0.916,-1.648,-0.122,-0.695,-6.311,0.972,308.27,100660.1,55.49,0,0
257059,-4.386,3.478,-4.068,-2.514,1.329,0.35549,-0.07110,0.93224,0.02737,0.909,-0.193,0.335,1.368,0.049,0.782,-0.122,-0.488,0.183,-0.697,-6.312,0.975,308.27,100660.0,55.50,0,0
258499,10.411,13.416,6.945,4.942,5.201,0.83509,0.06548,0.41472,0.35702,0.915,-0.197,0.332,1.563,0.391,0.635,-1.648,-0.061,0.488,-0.689,-6.323,0.958,308.31,100660.5,55.46,0,0
259697,7.966,3.510,2.425,1.760,0.508,0.65317,-0.01736,0.72389,0.22418,0.907,-0.202,0.333,1.417,0.147,0.635,-1.343,-0.427,0.671,-0.701,-6.369,0.988,308.31,100660.9,55.43,0,0
260992,4.505,1.066,-2.909,-1.680,0.804,0.41134,-0.06280,0.90533,0.09219,0.891,-0.218,0.327,1.417,0.293,0.684,-0.061,-0.977,1.282,-0.705,-6.384,0.997,308.33,100661.0,55.42,0,0
262207,7.161,6.601,6.811,3.784,4.024,0.82933,0.01221,0.47075,0.30260,0.910,-0.201,0.336,1.319,0.049,0.782,-1.221,-0.671,0.549,-0.707,-6.371,1.000,308.37,100661.0,55.42,0,0
263420,-3.113,-0.815,1.732,1.002,0.258,0.62302,-0.04070,0.75684,0.19633,0.909,-0.200,0.336,1.661,0.098,0.733,-0.488,-0.732,0.366,-0.709,-6.359,0.997,308.34,100660.0,55.51,0,0
264740,-10.716,-1.057,-3.804,-1.971,0.999,0.36599,-0.07959,0.92366,0.08849,0.914,-0.208,0.333,1.466,0.049,0.537,-1.099,-0.793,0.549,-0.708,-6.346,0.996,308.35,100660.1,55.49,0,0
266005,-8.001,5.547,6.713,3.659,3.849,0.82520,-0.00962,0.47954,0.30048,0.910,-0.203,0.337,1.466,0.195,0.537,-1.099,-0.977,0.244,-0.704,-6.340,0.993,308.36,100660.4,55.47,0,0
267233,-15.021,-0.805,1.510,0.891,0.195,0.61058,-0.05977,0.76324,0.20513,0.911,-0.205,0.336,1.270,-0.000,0.635,-0.977,-0.488,0.549,-0.705,-6.348,0.997,308.38,100660.9,55.43,0,0
268403,-18.369,-0.655,-3.409,-2.104,0.913,0.37928,-0.10381,0.91523,0.09428,0.911,-0.201,0.333,1.661,0.293,0.782,-0.916,-0.854,0.366,-0.705,-6.353,0.996,308.40,100660.5,55.46,0,0
269678,-13.307,7.106,6.655,4.265,4.320,0.82395,0.00398,0.45744,0.33627,0.904,-0.210,0.332,1.514,0.342,0.782,-0.366,-1.831,0.244,-0.727,-6.601,1.076,308.40,100660.2,55.49,0,0
270956,-18.706,0.416,1.701,1.089,0.263,0.61696,-0.06493,0.75396,0.21847,0.910,-0.207,0.336,1.661,0.049,0.440,-1.160,-0.977,0.183,-0.761,-6.625,1.121,308.41,100660.7,55.44,0,0
272306,-19.628,1.044,-3.722,-2.182,1.073,0.35913,-0.10558,0.92229,0.10266,0.908,-0.213,0.332,1.466,0.342,0.537,-0.916,-0.854,0.488,-0.761,-6.614,1.122,308.42,100660.1,55.49,0,0
273596,-11.404,7.872,6.538,3.992,3.922,0.82007,-0.02211,0.47095,0.32611,0.909,-0.210,0.326,1.514,0.195,0.586,-0.732,-0.549,0.305,-0.782,-6.622,1.128,308.41,100659.5,55.54,0,0
274869,-15.435,1.025,1.454,0.935,0.262,0.60633,-0.07308,0.76130,0.22031,0.904,-0.211,0.330,1.221,0.098,0.684,-0.183,-1.160,0.427,-0.788,-6.641,1.144,308.38,100660.0,55.51,0,0
276179,-16.878,1.362,-3.792,-2.381,1.207,0.34958,-0.11834,0.92461,0.10080,0.904,-0.211,0.330,1.563,0.147,0.586,-0.977,0.061,0.427,-0.787,-6.635,1.140,308.33,100660.3,55.48,0,0
277514,-10.336,8.362,6.578,4.285,4.157,0.82138,-0.01823,0.45751,0.34137,0.911,-0.213,0.325,1.710,0.293,0.293,-0.366,-0.183,0.366,-0.780,-6.625,1.133,308.24,100660.1,55.49,0,0
278697,-16.283,1.163,1.880,1.284,0.321,0.62443,-0.07588,0.74102,0.23772,0.910,-0.212,0.328,1.417,0.244,0.684,-0.549,-0.916,0.488,-0.774,-6.638,1.128,308.26,100660.2,55.48,0,0
280077,-19.739,1.200,-3.548,-2.261,0.995,0.36423,-0.12052,0.91706,0.11439,0.912,-0.218,0.329,1.514,0.195,0.782,-0.793,-0.549,0.366,-0.772,-6.632,1.127,308.25,100660.5,55.46,0,0
281282,-15.541,6.224,5.936,3.877,3.214,0.79350,-0.04156,0.51165,0.32886,0.909,-0.212,0.329,1.514,0.244,0.684,-0.854,-0.854,0.183,-0.776,-6.648,1.130,308.28,100661.2,55.40,0,0
282465,-20.583,0.895,1.100,0.756,0.181,0.58838,-0.09368,0.77119,0.22680,0.907,-0.213,0.328,1.514,0.342,0.293,-0.549,-1.160,0.366,-0.778,-6.665,1.135,308.26,100660.7,55.44,0,0
283815,-21.549,2.461,-4.092,-2.570,1.348,0.32963,-0.12928,0.92959,0.10846,0.910,-0.218,0.328,1.270,0.195,0.391,-0.549,-0.854,0.488,-0.781,-6.679,1.135,308.24,100660.4,55.47,0,0
285105,-13.937,8.526,6.092,4.241,3.601,0.79974,-0.03290,0.49336,0.34203,0.909,-0.208,0.335,1.466,0.342,0.098,-1.160,-0.549,1.465,-0.770,-6.667,1.132,308.27,100659.7,55.53,0,0
286488,-16.031,2.282,0.648,0.460,0.109,0.57015,-0.09631,0.78692,0.21833,0.909,-0.216,0.323,1.710,0.049,0.147,-0.305,-0.671,0.183,-0.761,-6.674,1.126,308.27,100659.4,55.55,0,0
287658,-12.650,3.247,-3.849,-2.801,1.270,0.34142,-0.14076,0.92472,0.09844,0.912,-0.216,0.325,1.466,0.147,0.440,-0.854,-1.099,0.305,-0.761,-6.681,1.129,308.25,100660.6,55.45,0,0
288903,-7.530,6.983,5.627,4.261,3.176,0.78106,-0.03408,0.51678,0.35061,0.910,-0.214,0.329,1.759,0.391,0.489,-0.671,-0.793,0.366,-0.762,-6.686,1.129,308.26,100660.9,55.43,0,0
290101,-12.705,0.716,0.786,0.691,0.111,0.57475,-0.10008,0.77898,0.23194,0.910,-0.216,0.325,1.661,0.049,0.391,-0.488,-0.122,0.610,-0.761,-6.674,1.128,308.27,100660.6,55.46,0,0
291456,-14.751,2.130,-3.942,-3.181,1.525,0.32558,-0.15589,0.92921,0.08687,0.906,-0.217,0.327,1.221,-0.147,0.440,-0.793,-0.610,0.977,-0.759,-6.672,1.125,308.30,100660.9,55.43,0,0
292714,-12.115,5.636,5.192,4.517,2.973,0.76276,-0.03734,0.53037,0.36960,0.909,-0.216,0.331,1.661,0.098,0.586,-1.099,-0.549,0.366,-0.763,-6.684,1.131,308.32,100661.0,55.42,0,0
294109,-18.365,-0.078,0.167,0.141,0.072,0.54146,-0.12401,0.80240,0.22105,0.909,-0.214,0.328,1.514,0.293,0.195,-0.916,-1.038,0.244,-0.769,-6.680,1.135,308.31,100660.4,55.47,0,0
295339,-16.623,2.756,-4.686,-3.345,1.897,0.27871,-0.16207,0.94263,0.09337,0.912,-0.216,0.330,1.417,0.147,0.342,-0.671,-0.732,0.549,-0.766,-6.675,1.135,308.30,100660.2,55.48,0,0
296692,-11.843,7.145,5.813,4.317,3.432,0.78931,-0.05594,0.49730,0.35639,0.909,-0.212,0.326,1.514,0.147,0.635,-0.671,-1.099,0.488,-0.765,-6.679,1.135,308.33,100660.7,55.44,0,0
297952,-16.581,0.629,0.953,0.779,0.148,0.57501,-0.12033,0.77132,0.24709,0.906,-0.217,0.329,1.466,0.391,0.537,-0.977,-0.732,0.549,-0.765,-6.671,1.135,308.30,100660.6,55.45,0,0
299212,-17.765,1.472,-3.560,-3.034,1.274,0.34023,-0.17379,0.91825,0.11011,0.908,-0.214,0.327,1.466,0.440,0.293,-0.732,-0.854,0.488,-0.764,-6.674,1.133,308.33,100660.6,55.45,0,0
300348,-18.581,2.819,4.320,3.964,2.090,0.72782,-0.06666,0.58334,0.35616,0.910,-0.212,0.326,1.466,-0.098,0.195,-0.793,-0.122,0.610,-0.766,-6.671,1.135,308.32,100660.3,55.48,0,0
301553,-25.607,-1.218,-0.139,-0.072,0.065,0.52351,-0.13782,0.81179,0.22140,0.910,-0.214,0.331,1.563,0.049,0.537,-0.366,-1.099,0.488,-0.768,-6.687,1.136,308.35,100660.5,55.46,0,0
302873,-7.171,18.109,8.386,4.468,8.310,0.91067,-0.07822,0.22839,0.33683,0.909,-0.211,0.326,1.466,0.489,0.782,-0.916,-0.732,0.732,-0.768,-6.684,1.139,308.36,100660.5,55.46,0,0
304071,-7.095,9.180,4.851,1.850,1.592,0.73382,-0.13869,0.61210,0.26068,0.909,-0.214,0.325,1.612,0.391,0.635,-0.793,0.122,-4.150,-0.762,-6.649,1.159,308.37,100660.8,55.44,0,0
305301,-6.006,5.427,-1.053,-0.374,0.116,0.48095,-0.14874,0.83831,0.21207,0.912,-0.192,0.336,1.710,-0.049,0.635,-0.671,-0.549,0.427,-0.541,-6.301,0.970,308.39,100661.0,55.42,0,0
306641,18.145,22.431,8.576,3.860,7.606,0.91175,-0.11311,0.26497,0.29468,0.911,-0.198,0.337,1.221,0.293,0.586,-0.732,-0.488,0.671,-0.546,-6.318,0.970,308.40,100660.7,55.45,0,0
